"","X","Borne.de.sortie","Date.de.sortie","Date.de.retour","Borne.de.retour"
"45357",92756,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 13:51","6-10-16 14:00","096_AVDA. BLASCO IBAÑEZ 6"
"45358",92757,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 13:28","6-10-16 13:36","261_PZA_XUQUER_ESQ_VINALOPO"
"45359",92758,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 11:42","6-10-16 11:50","261_PZA_XUQUER_ESQ_VINALOPO"
"45360",92759,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 12:04","6-10-16 12:12","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45361",92760,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 10:48","6-10-16 10:57","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45362",92761,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 16:58","6-10-16 17:06","77_C/ MOLINELL"
"45363",92762,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 8:23","6-10-16 8:31","122_C_MÚSICO HIPÓLITO MARTÍNEZ"
"45364",92763,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 11:41","6-10-16 11:49","103_RUBEN DARIO"
"45365",92764,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 12:33","6-10-16 12:41","094_AVDA. BLASCO IBAÑEZ 5"
"45366",92765,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 14:48","6-10-16 14:56","005_PINTOR_LOPEZ_PZA_POETA_LLORENTE"
"45367",92766,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 15:25","6-10-16 15:34","096_AVDA. BLASCO IBAÑEZ 6"
"45368",92767,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 15:15","6-10-16 15:23","129_C_ALMAZORA"
"45369",92768,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 13:43","6-10-16 13:50","094_AVDA. BLASCO IBAÑEZ 5"
"45370",92769,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 15:03","6-10-16 15:10","096_AVDA. BLASCO IBAÑEZ 6"
"45371",92770,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 9:12","6-10-16 9:19","028_NAVARRO REVERTE"
"45372",92771,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 10:08","6-10-16 10:15","122_C_MÚSICO HIPÓLITO MARTÍNEZ"
"45373",92772,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 12:14","6-10-16 12:21","261_PZA_XUQUER_ESQ_VINALOPO"
"45374",92773,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 14:53","6-10-16 14:59","096_AVDA. BLASCO IBAÑEZ 6"
"45375",92774,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 17:15","6-10-16 17:22","079_AVDA. ARAGON II"
"45376",92775,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 10:17","6-10-16 10:23","079_AVDA. ARAGON II"
"45377",92776,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 16:09","6-10-16 16:15","079_AVDA. ARAGON II"
"45378",92777,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 13:30","6-10-16 13:37","096_AVDA. BLASCO IBAÑEZ 6"
"45379",92778,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 13:35","6-10-16 13:42","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45380",92779,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 8:56","6-10-16 9:02","094_AVDA. BLASCO IBAÑEZ 5"
"45381",92780,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 19:58","6-10-16 20:04","131_C/ ALBORAYA"
"45382",92781,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 10:06","6-10-16 10:13","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45383",92782,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 13:54","6-10-16 14:00","079_AVDA. ARAGON II"
"45384",92783,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 18:14","6-10-16 18:20","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45385",92784,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 12:50","6-10-16 12:56","103_RUBEN DARIO"
"45386",92785,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 12:47","6-10-16 12:53","094_AVDA. BLASCO IBAÑEZ 5"
"45387",92786,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 8:08","6-10-16 8:13","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45388",92787,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 11:44","6-10-16 11:49","103_RUBEN DARIO"
"45389",92788,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 12:11","6-10-16 12:16","079_AVDA. ARAGON II"
"45390",92789,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 16:03","6-10-16 16:08","120_C_DR VICENTE ZARAGOZA"
"45391",92790,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 21:29","6-10-16 21:34","094_AVDA. BLASCO IBAÑEZ 5"
"45392",92791,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 12:32","6-10-16 12:37","079_AVDA. ARAGON II"
"45393",92792,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 14:36","6-10-16 14:41","120_C_DR VICENTE ZARAGOZA"
"45394",92793,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 16:11","6-10-16 16:16","094_AVDA. BLASCO IBAÑEZ 5"
"45395",92794,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 7:19","6-10-16 7:24","116_C/ DR. VICENTE ZARAGOZA"
"45396",92795,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 14:02","6-10-16 14:08","103_RUBEN DARIO"
"45397",92796,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 14:15","6-10-16 14:20","119_C/ JAIME ROIG"
"45398",92797,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 16:10","6-10-16 16:15","103_RUBEN DARIO"
"45399",92798,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 12:46","6-10-16 12:50","116_C/ DR. VICENTE ZARAGOZA"
"45400",92799,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 16:10","6-10-16 16:14","094_AVDA. BLASCO IBAÑEZ 5"
"45401",92800,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 7:57","6-10-16 8:00","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45402",92801,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 14:49","6-10-16 14:53","081_DOCTOR FORNOS"
"45403",92802,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 8:41","6-10-16 8:45","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45404",92803,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 15:56","6-10-16 16:00","116_C/ DR. VICENTE ZARAGOZA"
"45405",92804,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 15:59","6-10-16 16:03","116_C/ DR. VICENTE ZARAGOZA"
"45406",92805,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 16:39","6-10-16 16:43","116_C/ DR. VICENTE ZARAGOZA"
"45407",92806,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 13:53","6-10-16 13:58","094_AVDA. BLASCO IBAÑEZ 5"
"45408",92807,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 12:53","6-10-16 12:56","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45409",92808,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 17:55","6-10-16 17:58","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45410",92809,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 21:28","6-10-16 21:31","83_PZA. DE LA LEGIÓN ESPAÑOLA"
"45411",92810,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 13:11","6-10-16 13:13","89_AVDA. BLASCO IBAÑEZ"
"45412",92811,"87_AVDA BLASCO IBAÑEZ 2","6-10-16 20:21","6-10-16 20:22","89_AVDA. BLASCO IBAÑEZ"
"45413",92812,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:32","6-10-16 18:06","170_PAVIA 5"
"45414",92813,"89_AVDA. BLASCO IBAÑEZ","6-10-16 20:54","6-10-16 21:27","123_C_ALBOCACER"
"45415",92814,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:42","6-10-16 13:15","267_C_BENIFERRI_VICENTE_TOMAS_MARTI"
"45416",92815,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:33","6-10-16 18:06","170_PAVIA 5"
"45417",92816,"89_AVDA. BLASCO IBAÑEZ","6-10-16 21:04","6-10-16 21:34","081_DOCTOR FORNOS"
"45418",92817,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:25","6-10-16 13:55","93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD"
"45419",92818,"89_AVDA. BLASCO IBAÑEZ","6-10-16 14:44","6-10-16 15:11","39_AVDA. PERIS Y VALERO"
"45420",92819,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:43","6-10-16 14:10","256_AVDA_TRES_FORQUES_TURIS"
"45421",92820,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:14","6-10-16 13:38","192_CTRA_MALILLA"
"45422",92821,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:06","6-10-16 13:29","265_C_ALCASSER_POETA_ALBERTO_LISTA"
"45423",92822,"89_AVDA. BLASCO IBAÑEZ","6-10-16 14:34","6-10-16 14:57","46_AVDA. INSTITUTO OBRERO DE VALENCIA"
"45424",92823,"89_AVDA. BLASCO IBAÑEZ","6-10-16 20:00","6-10-16 20:23","145_PLAZA_BADAJOZ"
"45425",92824,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:31","6-10-16 12:54","032_C/ CONDE DE ALTEA"
"45426",92825,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:02","6-10-16 17:26","098_SANTOS JUSTO Y PASTOR"
"45427",92826,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:39","6-10-16 14:02","020_FERNANDO_EL_CATOLICO_CALLE_QUART"
"45428",92827,"89_AVDA. BLASCO IBAÑEZ","6-10-16 11:48","6-10-16 12:10","143_AVDA. MENENDEZ PIDAL"
"45429",92828,"89_AVDA. BLASCO IBAÑEZ","6-10-16 18:43","6-10-16 19:04","182_AVDA_AUSIAS_MARCH"
"45430",92829,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:50","6-10-16 14:11","169_PAVIA 4"
"45431",92830,"89_AVDA. BLASCO IBAÑEZ","6-10-16 22:49","6-10-16 23:10","93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD"
"45432",92831,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:18","6-10-16 17:37","094_AVDA. BLASCO IBAÑEZ 5"
"45433",92832,"89_AVDA. BLASCO IBAÑEZ","6-10-16 8:45","6-10-16 9:04","202_PASEO_PECHINA"
"45434",92833,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:01","6-10-16 12:20","136_CALLE_ECONOMISTA_GAY"
"45435",92834,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:55","6-10-16 13:14","072_RAMIRO MAETZU"
"45436",92835,"89_AVDA. BLASCO IBAÑEZ","6-10-16 9:13","6-10-16 9:32","159_FRANCISCO CUBELLS"
"45437",92836,"89_AVDA. BLASCO IBAÑEZ","6-10-16 23:06","6-10-16 23:24","120_C_DR VICENTE ZARAGOZA"
"45438",92837,"89_AVDA. BLASCO IBAÑEZ","6-10-16 15:00","6-10-16 15:18","001_GUILLEN_DE_CASTRO"
"45439",92838,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:05","6-10-16 17:23","83_PZA. DE LA LEGIÓN ESPAÑOLA"
"45440",92839,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:02","6-10-16 13:20","001_GUILLEN_DE_CASTRO"
"45441",92840,"89_AVDA. BLASCO IBAÑEZ","6-10-16 9:27","6-10-16 9:44","058_PLAZA DE ESPAÑA"
"45442",92841,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:40","6-10-16 13:58","222_AVDA_MAESTRO_RODRIGO_ESQ_AVDA_MANUEL_DE_FALLA"
"45443",92842,"89_AVDA. BLASCO IBAÑEZ","6-10-16 22:50","6-10-16 23:07","93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD"
"45444",92843,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:53","6-10-16 18:10","001_GUILLEN_DE_CASTRO"
"45445",92844,"89_AVDA. BLASCO IBAÑEZ","6-10-16 18:32","6-10-16 18:49","153_C/ LLANO DE ZAIDA"
"45446",92845,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:08","6-10-16 17:25","073_JERONIMO MONSORIU"
"45447",92846,"89_AVDA. BLASCO IBAÑEZ","6-10-16 22:09","6-10-16 22:26","074_PLAZA SAN FELIPE NERI"
"45448",92847,"89_AVDA. BLASCO IBAÑEZ","6-10-16 19:33","6-10-16 19:49","105_AVDA. DE LOS NARANJOS"
"45449",92848,"89_AVDA. BLASCO IBAÑEZ","6-10-16 19:33","6-10-16 19:49","105_AVDA. DE LOS NARANJOS"
"45450",92849,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:45","6-10-16 13:00","007_PZA_DEL_MERCADO_TAULA_DE_CANVIS"
"45451",92850,"89_AVDA. BLASCO IBAÑEZ","6-10-16 19:32","6-10-16 19:49","105_AVDA. DE LOS NARANJOS"
"45452",92851,"89_AVDA. BLASCO IBAÑEZ","6-10-16 9:50","6-10-16 10:06","126_C/ ALFAUIR"
"45453",92852,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:02","6-10-16 12:18","001_GUILLEN_DE_CASTRO"
"45454",92853,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:18","6-10-16 17:33","70_CALLE_COLON_ESQ_ALMIRANTE_ROGER_DE_LAURIA"
"45455",92854,"89_AVDA. BLASCO IBAÑEZ","6-10-16 20:50","6-10-16 21:06","098_SANTOS JUSTO Y PASTOR"
"45456",92855,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:09","6-10-16 17:24","158_DR.LLUNCH"
"45457",92856,"89_AVDA. BLASCO IBAÑEZ","6-10-16 20:32","6-10-16 20:47","020_FERNANDO_EL_CATOLICO_CALLE_QUART"
"45458",92857,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:28","6-10-16 12:43","102_AVDA.RAMON LLUL"
"45459",92858,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:01","6-10-16 17:17","84_SERRERIA_ESQ_PINTOR FERRER CALATAYUD"
"45460",92859,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:51","6-10-16 18:06","150_DR. MANUEL CANDELA"
"45461",92860,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:05","6-10-16 17:20","100_AVDA. BLASCO IBAÑEZ 9"
"45462",92861,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:59","6-10-16 18:15","097_AVDA. BLASCO IBAÑEZ 7"
"45463",92862,"89_AVDA. BLASCO IBAÑEZ","6-10-16 14:31","6-10-16 14:45","101_AVDA. BLASCO IBAÑEZ 10"
"45464",92863,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:10","6-10-16 13:24","135_AVDA. CONSTITUCIÓN"
"45465",92864,"89_AVDA. BLASCO IBAÑEZ","6-10-16 15:26","6-10-16 15:40","011_PZA_AYTO_CON_CALLE_COTANDA"
"45466",92865,"89_AVDA. BLASCO IBAÑEZ","6-10-16 16:31","6-10-16 16:45","030_CIRILO AMOROS"
"45467",92866,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:45","6-10-16 17:58","099_AVDA. BLASCO IBAÑEZ 8"
"45468",92867,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:11","6-10-16 17:25","101_AVDA. BLASCO IBAÑEZ 10"
"45469",92868,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:34","6-10-16 13:48","002_CALLE_SALVADOR_GINER_CALLE_MUSEO"
"45470",92869,"89_AVDA. BLASCO IBAÑEZ","6-10-16 22:48","6-10-16 23:02","064_AVDA. DEL PUERTO II"
"45471",92870,"89_AVDA. BLASCO IBAÑEZ","6-10-16 16:55","6-10-16 17:08","120_C_DR VICENTE ZARAGOZA"
"45472",92871,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:59","6-10-16 13:11","160_JOSE MARIA DE HARO"
"45473",92872,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:07","6-10-16 13:21","131_C/ ALBORAYA"
"45474",92873,"89_AVDA. BLASCO IBAÑEZ","6-10-16 8:04","6-10-16 8:17","011_PZA_AYTO_CON_CALLE_COTANDA"
"45475",92874,"89_AVDA. BLASCO IBAÑEZ","6-10-16 16:45","6-10-16 16:58","135_AVDA. CONSTITUCIÓN"
"45476",92875,"89_AVDA. BLASCO IBAÑEZ","6-10-16 18:34","6-10-16 18:47","097_AVDA. BLASCO IBAÑEZ 7"
"45477",92876,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:18","6-10-16 17:30","004_PLAZA_DE_LA_VIRGEN_CALLE_BAILIA"
"45478",92877,"89_AVDA. BLASCO IBAÑEZ","6-10-16 8:04","6-10-16 8:17","011_PZA_AYTO_CON_CALLE_COTANDA"
"45479",92878,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:35","6-10-16 13:47","008_PLAZA_DE_LA_REINA_ESQUINA_CALLE_DEL_MAR"
"45480",92879,"89_AVDA. BLASCO IBAÑEZ","6-10-16 15:47","6-10-16 15:59","009_PLAZA_TETUAN_4"
"45481",92880,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:02","6-10-16 17:13","93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD"
"45482",92881,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:17","6-10-16 13:28","063_AVDA. DEL PUERTO I"
"45483",92882,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:46","6-10-16 13:59","063_AVDA. DEL PUERTO I"
"45484",92883,"89_AVDA. BLASCO IBAÑEZ","6-10-16 18:48","6-10-16 19:00","009_PLAZA_TETUAN_4"
"45485",92884,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:17","6-10-16 13:29","063_AVDA. DEL PUERTO I"
"45486",92885,"89_AVDA. BLASCO IBAÑEZ","6-10-16 15:48","6-10-16 15:59","009_PLAZA_TETUAN_4"
"45487",92886,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:56","6-10-16 18:06","100_AVDA. BLASCO IBAÑEZ 9"
"45488",92887,"89_AVDA. BLASCO IBAÑEZ","6-10-16 20:02","6-10-16 20:13","036_PZA_LOS_FUEROS_CONDE_TRENOR"
"45489",92888,"89_AVDA. BLASCO IBAÑEZ","6-10-16 18:35","6-10-16 18:46","094_AVDA. BLASCO IBAÑEZ 5"
"45490",92889,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:26","6-10-16 12:37","098_SANTOS JUSTO Y PASTOR"
"45491",92890,"89_AVDA. BLASCO IBAÑEZ","6-10-16 14:24","6-10-16 14:34","099_AVDA. BLASCO IBAÑEZ 8"
"45492",92891,"89_AVDA. BLASCO IBAÑEZ","6-10-16 20:11","6-10-16 20:22","121_C_MURTA"
"45493",92892,"89_AVDA. BLASCO IBAÑEZ","6-10-16 7:52","6-10-16 8:03","011_PZA_AYTO_CON_CALLE_COTANDA"
"45494",92893,"89_AVDA. BLASCO IBAÑEZ","6-10-16 18:33","6-10-16 18:45","098_SANTOS JUSTO Y PASTOR"
"45495",92894,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:28","6-10-16 12:39","097_AVDA. BLASCO IBAÑEZ 7"
"45496",92895,"89_AVDA. BLASCO IBAÑEZ","6-10-16 15:30","6-10-16 15:42","057_CALLE PINTOR MONLEON"
"45497",92896,"89_AVDA. BLASCO IBAÑEZ","6-10-16 14:00","6-10-16 14:11","93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD"
"45498",92897,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:54","6-10-16 13:06","129_C_ALMAZORA"
"45499",92898,"89_AVDA. BLASCO IBAÑEZ","6-10-16 15:48","6-10-16 15:59","075_CAMPOAMOR I"
"45500",92899,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:50","6-10-16 14:00","125_C/ MASQUEFA"
"45501",92900,"89_AVDA. BLASCO IBAÑEZ","6-10-16 20:26","6-10-16 20:36","102_AVDA.RAMON LLUL"
"45502",92901,"89_AVDA. BLASCO IBAÑEZ","6-10-16 15:13","6-10-16 15:23","130_C/ CONVENTO CARMELITAS"
"45503",92902,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:41","6-10-16 12:51","93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD"
"45504",92903,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:37","6-10-16 12:46","77_C/ MOLINELL"
"45505",92904,"89_AVDA. BLASCO IBAÑEZ","6-10-16 16:17","6-10-16 16:26","036_PZA_LOS_FUEROS_CONDE_TRENOR"
"45506",92905,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:31","6-10-16 12:41","120_C_DR VICENTE ZARAGOZA"
"45507",92906,"89_AVDA. BLASCO IBAÑEZ","6-10-16 20:45","6-10-16 20:53","076_CAMPOAMOR II"
"45508",92907,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:08","6-10-16 12:16","105_AVDA. DE LOS NARANJOS"
"45509",92908,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:19","6-10-16 12:29","078_AVDA. ARAGÓN I"
"45510",92909,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:54","6-10-16 18:03","121_C_MURTA"
"45511",92910,"89_AVDA. BLASCO IBAÑEZ","6-10-16 14:22","6-10-16 14:31","074_PLAZA SAN FELIPE NERI"
"45512",92911,"89_AVDA. BLASCO IBAÑEZ","6-10-16 20:56","6-10-16 21:04","005_PINTOR_LOPEZ_PZA_POETA_LLORENTE"
"45513",92912,"89_AVDA. BLASCO IBAÑEZ","6-10-16 11:17","6-10-16 11:25","130_C/ CONVENTO CARMELITAS"
"45514",92913,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:58","6-10-16 18:06","122_C_MÚSICO HIPÓLITO MARTÍNEZ"
"45515",92914,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:58","6-10-16 18:06","122_C_MÚSICO HIPÓLITO MARTÍNEZ"
"45516",92915,"89_AVDA. BLASCO IBAÑEZ","6-10-16 11:24","6-10-16 11:32","130_C/ CONVENTO CARMELITAS"
"45517",92916,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:29","6-10-16 12:37","096_AVDA. BLASCO IBAÑEZ 6"
"45518",92917,"89_AVDA. BLASCO IBAÑEZ","6-10-16 18:29","6-10-16 18:38","075_CAMPOAMOR I"
"45519",92918,"89_AVDA. BLASCO IBAÑEZ","6-10-16 9:05","6-10-16 9:13","130_C/ CONVENTO CARMELITAS"
"45520",92919,"89_AVDA. BLASCO IBAÑEZ","6-10-16 10:06","6-10-16 10:13","097_AVDA. BLASCO IBAÑEZ 7"
"45521",92920,"89_AVDA. BLASCO IBAÑEZ","6-10-16 21:43","6-10-16 21:51","078_AVDA. ARAGÓN I"
"45522",92921,"89_AVDA. BLASCO IBAÑEZ","6-10-16 14:08","6-10-16 14:16","83_PZA. DE LA LEGIÓN ESPAÑOLA"
"45523",92922,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:20","6-10-16 12:28","95_AVDA. DE LOS NARANJOS"
"45524",92923,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:29","6-10-16 12:37","77_C/ MOLINELL"
"45525",92924,"89_AVDA. BLASCO IBAÑEZ","6-10-16 14:40","6-10-16 14:48","096_AVDA. BLASCO IBAÑEZ 6"
"45526",92925,"89_AVDA. BLASCO IBAÑEZ","6-10-16 15:50","6-10-16 15:58","075_CAMPOAMOR I"
"45527",92926,"89_AVDA. BLASCO IBAÑEZ","6-10-16 20:33","6-10-16 20:41","063_AVDA. DEL PUERTO I"
"45528",92927,"89_AVDA. BLASCO IBAÑEZ","6-10-16 18:39","6-10-16 18:46","079_AVDA. ARAGON II"
"45529",92928,"89_AVDA. BLASCO IBAÑEZ","6-10-16 2:39","6-10-16 2:47","135_AVDA. CONSTITUCIÓN"
"45530",92929,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:35","6-10-16 13:43","131_C/ ALBORAYA"
"45531",92930,"89_AVDA. BLASCO IBAÑEZ","6-10-16 14:13","6-10-16 14:20","078_AVDA. ARAGÓN I"
"45532",92931,"89_AVDA. BLASCO IBAÑEZ","6-10-16 8:24","6-10-16 8:31","83_PZA. DE LA LEGIÓN ESPAÑOLA"
"45533",92932,"89_AVDA. BLASCO IBAÑEZ","6-10-16 11:35","6-10-16 11:42","096_AVDA. BLASCO IBAÑEZ 6"
"45534",92933,"89_AVDA. BLASCO IBAÑEZ","6-10-16 11:17","6-10-16 11:24","096_AVDA. BLASCO IBAÑEZ 6"
"45535",92934,"89_AVDA. BLASCO IBAÑEZ","6-10-16 11:25","6-10-16 11:32","079_AVDA. ARAGON II"
"45536",92935,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:27","6-10-16 12:34","094_AVDA. BLASCO IBAÑEZ 5"
"45537",92936,"89_AVDA. BLASCO IBAÑEZ","6-10-16 15:17","6-10-16 15:24","261_PZA_XUQUER_ESQ_VINALOPO"
"45538",92937,"89_AVDA. BLASCO IBAÑEZ","6-10-16 16:44","6-10-16 16:51","079_AVDA. ARAGON II"
"45539",92938,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:03","6-10-16 17:10","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45540",92939,"89_AVDA. BLASCO IBAÑEZ","6-10-16 17:03","6-10-16 17:10","092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ"
"45541",92940,"89_AVDA. BLASCO IBAÑEZ","6-10-16 16:47","6-10-16 16:53","116_C/ DR. VICENTE ZARAGOZA"
"45542",92941,"89_AVDA. BLASCO IBAÑEZ","6-10-16 9:48","6-10-16 9:54","119_C/ JAIME ROIG"
"45543",92942,"89_AVDA. BLASCO IBAÑEZ","6-10-16 22:43","6-10-16 22:48","261_PZA_XUQUER_ESQ_VINALOPO"
"45544",92943,"89_AVDA. BLASCO IBAÑEZ","6-10-16 15:27","6-10-16 15:33","103_RUBEN DARIO"
"45545",92944,"89_AVDA. BLASCO IBAÑEZ","6-10-16 13:48","6-10-16 13:53","83_PZA. DE LA LEGIÓN ESPAÑOLA"
"45546",92945,"89_AVDA. BLASCO IBAÑEZ","6-10-16 16:46","6-10-16 16:51","116_C/ DR. VICENTE ZARAGOZA"
"45547",92946,"89_AVDA. BLASCO IBAÑEZ","6-10-16 12:32","6-10-16 12:37","094_AVDA. BLASCO IBAÑEZ 5"
"45548",92947,"89_AVDA. BLASCO IBAÑEZ","6-10-16 7:57","6-10-16 8:02","094_AVDA. BLASCO IBAÑEZ 5"
"45549",92948,"89_AVDA. BLASCO IBAÑEZ","6-10-16 8:17","6-10-16 8:22","83_PZA. DE LA LEGIÓN ESPAÑOLA"
